views,likes,dislikes,comments,engagement_rate,sentiment_score,like_to_view_ratio,comment_to_view_ratio,like_to_comment_ratio,like_to_dislike_ratio,log_views,log_likes,log_comments,engagement_intensity,views_outlier,likes_outlier,comments_outlier,engagement_label
50867,715,238,246,0.0188924056854149,-0.9070991745600046,0.0140559880474954,0.0048360462373201,2.8947368421052637,3.004201680672269,10.836989321140637,6.573680166960646,5.5093883366279774,0.0188920342848156,False,False,False,0
98378,4035,495,486,0.0459553965317449,0.2150897038028767,0.0410148507303387,0.004940078675327,8.285420944558522,8.151515151515152,11.496582645630054,8.3030093814735,6.18826412308259,0.04595492940566585,False,False,False,0
26000,119,69,0,0.004576923076923,-0.6589517526254169,0.0045767470481904,0.0,119.0,1.7246376811594204,10.165890277802454,4.787491742782046,0.0,0.004576747048190454,False,False,False,0
17158531,787419,43420,125882,0.0532272255707671,-0.869896814029441,0.0458908139694001,0.0073364084992818,6.255165510831486,18.134937816674345,16.658006100579122,13.576517057219998,11.743108183115524,0.053227222468682056,False,True,True,1
67661,3781,84,626,0.0651335333500835,0.8977710745066665,0.0558807011320977,0.0092518695870651,6.03030303030303,45.01190476190476,11.122280001460343,8.238008249218403,6.440946540632921,0.0651325707191629,False,False,False,0
141148,1661,70,236,0.0134397936917278,0.9312640661491188,0.0117677064662165,0.0016719920084449,7.008438818565401,23.728571428571428,11.857571348994831,7.415776975415394,5.4680601411351315,0.013439698474661529,False,False,False,0
98966,2486,184,532,0.0304953216256087,0.6167946962329223,0.0251194842725352,0.0053755292168096,4.664165103189493,13.51086956521739,11.50254174021549,7.818832443803404,6.278521424165844,0.030495013489344934,False,False,False,0
288922,7515,792,2111,0.0333169505956624,-0.3907724616532586,0.0260103903116055,0.007306444969767,3.558238636363636,9.488636363636363,12.573915495608038,8.924789360533357,7.655390644826152,0.033316835281372546,False,False,False,0
13917,1318,24,76,0.1001652655026227,-0.8046557719872323,0.0946975140106337,0.0054605546773961,17.116883116883116,54.916666666666664,9.540938245404796,7.1846291527173145,4.343805421853684,0.10015806868802989,False,False,False,0
605932,38397,1387,3412,0.068999491692137,0.3684660530243138,0.0633683922149808,0.0056309856040189,11.250219748022268,27.683489545782265,13.314524697883021,10.5557606538861,8.135346948906706,0.06899937781899979,False,False,False,0
57169,6927,161,565,0.1310500446045934,-0.1196950125207974,0.121164946650341,0.009882805667308,12.23851590106007,43.024844720496894,10.953784564258017,8.843326450242271,6.338594078203183,0.13104775231764912,False,False,False,0
60506,5389,106,455,0.0965854625987505,-0.7559235303104423,0.089064075230965,0.0075197910985505,11.817982456140353,50.839622641509436,11.010514339805257,8.592300663903043,6.1224928095143865,0.0965838663295156,False,False,False,0
34785,308,26,413,0.0207273249964064,-0.0096461797774596,0.0088541367216696,0.0118725924222388,0.7439613526570048,11.846153846153847,10.456970285968099,5.733341276897746,6.025865973825314,0.020726729143908468,False,False,False,0
945,7,5,8,0.0158730158730158,-0.9312229577695632,0.007399577167019,0.0084566596194503,0.7777777777777778,1.4,6.852242569051878,2.0794415416798357,2.1972245773362196,0.015856236786469344,False,False,False,0
328330,15186,15448,7484,0.0690463862577285,0.8186408041575641,0.046252105344911,0.0227940706177607,2.0288577154308616,0.9830398757120663,12.70177752486188,9.62819507773027,8.920656296853728,0.06904617596267182,False,False,False,0
321053,4451,1772,895,0.0166514563016075,-0.4824400367999661,0.0138637114005743,0.0027876930360624,4.967633928571429,2.5118510158013545,12.679364612263097,8.401108712395436,6.79794041297493,0.01665140443663683,False,False,False,0
1456472,33505,1660,2160,0.0244872541319022,0.3250445687079639,0.0230042026182428,0.0014830347009522,15.504396112910689,20.183734939759034,14.19152831761969,10.419479806253477,7.6783263565068856,0.024487237319195068,False,False,False,0
69844,3417,33,160,0.051214134356566,-0.3765778478211781,0.0489226143603693,0.0022907867420717,21.22360248447205,103.54545454545455,11.154033780161651,8.136810863675537,5.081404364984463,0.05121340110244112,False,False,False,0
956169,2017,2425,1447,0.0036227905317992,0.0401360423556216,0.0021094575232437,0.0015133292196994,1.3929558011049723,0.8317525773195876,13.77069100049246,7.609862200913554,7.277938572945661,0.0036227867429432007,False,False,False,0
4569,35,18,19,0.0118187787261982,0.0934205586865593,0.0076586433260393,0.0041575492341356,1.75,1.9444444444444444,8.42726848388825,3.58351893845611,2.995732273553991,0.011816192560175055,False,False,False,0
2045386,45406,2842,8309,0.0262615467202767,-0.6302910889489459,0.0221992219565294,0.0040623119243448,5.4640192539109504,15.976776917663617,14.53109757160881,10.723421557166176,9.025214887849494,0.026261533880874377,False,False,False,0
